Date,SPYSIM,QQQSIM,XLBSIM,XLCSIM,XLESIM,XLFSIM,XLISIM,XLKSIM,XLPSIM,ZVOLSIM,XLUSIM,XLVSIM,XLYSIM,KMLMSIM,GLDSIM,SLVSIM,SVIXSIM,TLTSIM,ZROZSIM,VXUSSIM,VTISIM,DBMFSIM,VIXSIM,GSGSIM,IEFSIM,IEISIM,SHYSIM,CASHX,CAOSSIM,FNGUSIM,MCISIM,GDESIM,BTCSIM,ETHSIM,VOOSIM,OEFSIM,MDYSIM,IJRSIM,IWMSIM,VEASIM,VWOSIM,VSSSIM,EFVSIM,VTSIM,VTVSIM,VUGSIM,VOSIM,VOESIM,VOTSIM,VBSIM,VBRSIM,VBKSIM,IWCSIM,TIPSIM,BNDSIM,REITSIM,INFLATION,RSSBSIM,UVIXSIM1,UVIXSIM2,VIXMSIM,VXZSIM,BTALSIM,USMVSIM,MTUMSIM,LTPZSIM,UUPSIM,NTSDSIM,EFASIM,VCITSIM,STIPSIM,UDNSIM
1997-01-09,262702864.550000,64423.540000,22089840.580000,9021759.270000,15823999.500000,8846851.330000,9436983.750000,15993678.310000,18070056.330000,,4057849.340000,31292831.690000,17330524.610000,39348.890000,94562.330000,21458.810000,,97246.860000,69542.660000,200540.060000,10803290.430000,,12128.770000,48025.230000,122365.160000,131083.280000,126482.590000,433746.100000,,,111075.710000,286443.950000,,,9011675.060000,28035.970000,23343.730000,15945.610000,136257.000000,209618.930000,13092.130000,10181.300000,11898.020000,207060.690000,9088565.830000,8282054.990000,16359705.990000,36708486.250000,6158371.410000,35115096.110000,101603499.960000,9769803.290000,42081015.790000,,22446.640000,145741.170000,192478.590000,,,,,,,35459.430000,18705.780000,,37186.730000,346058.160000,209618.930000,,,2265.630000
1997-01-10,265537988.470000,65129.950000,22160449.180000,9030748.810000,16107192.580000,8818509.810000,9512445.910000,16212734.590000,18107938.920000,,4062298.480000,31524286.880000,17425780.600000,38761.000000,95026.530000,21859.180000,,96156.960000,67668.090000,202783.310000,10863080.810000,,11386.310000,47413.090000,121548.130000,130536.480000,126282.280000,433832.850000,,,110354.440000,290512.660000,,,9108967.970000,28245.430000,23574.480000,15986.560000,136431.000000,209518.410000,13081.870000,10086.290000,11727.440000,206069.610000,9139804.800000,8334149.390000,16423173.870000,36762916.400000,6194159.850000,35175540.370000,101797177.000000,9784819.020000,42259929.950000,,22332.240000,145851.670000,192498.140000,,,,,,,35646.310000,18803.710000,,37309.470000,349283.660000,209518.410000,,,2258.150000
1997-01-13,265157383.910000,65065.500000,22047351.740000,9040650.380000,15888077.230000,8825533.130000,9552364.220000,16240238.330000,18194792.350000,,4065533.810000,31420144.150000,17329876.570000,38618.160000,95384.620000,21905.200000,,96204.670000,67821.610000,203803.770000,10863145.480000,,11508.120000,46793.440000,121580.590000,130541.560000,126302.520000,433919.620000,,,110354.440000,291033.420000,,,9095949.920000,28265.740000,23459.440000,15988.660000,136364.000000,208073.930000,13081.990000,10149.870000,11866.030000,207350.860000,9122298.250000,8346550.080000,16409699.140000,36853288.990000,6172807.660000,35150331.540000,102000043.150000,9751353.460000,42326999.620000,,22332.340000,146625.120000,192556.810000,,,,,,,35671.840000,18839.760000,,37386.540000,347400.080000,208073.930000,,,2253.480000
1997-01-14,268482961.230000,66375.070000,22201604.470000,9184364.430000,15940451.150000,8998482.060000,9628749.020000,16467543.670000,18409425.920000,,4082594.530000,31815925.750000,17472786.160000,38921.910000,94801.060000,21596.870000,,97202.210000,69403.570000,204620.440000,10982650.260000,,11177.490000,47083.250000,122342.380000,131078.640000,126519.360000,434006.570000,,,110729.500000,292802.610000,,,9210068.490000,28601.100000,23690.200000,16045.360000,136994.000000,210120.010000,13133.980000,10192.310000,11930.000000,208944.560000,9239391.910000,8462403.440000,16594490.970000,37290616.500000,6239308.690000,35332781.070000,102556451.160000,9799381.600000,42520825.780000,,22424.070000,147509.070000,192576.370000,,,,,,,36012.060000,19181.990000,,37546.780000,353278.360000,210120.010000,,,2243.820000
1997-01-15,267829928.710000,65038.100000,22141580.840000,9283522.770000,16042413.100000,9017346.730000,9561313.390000,16208944.430000,18448019.970000,,4087479.070000,31799904.160000,17367013.410000,39180.020000,94018.570000,21417.400000,,97040.160000,69061.940000,205640.920000,10958825.930000,,11252.900000,48139.070000,122374.460000,131112.350000,126585.580000,434093.030000,,,111075.710000,290001.920000,,,9187705.350000,28581.380000,23690.420000,16022.260000,136884.000000,209383.150000,13268.970000,10224.170000,11961.990000,209207.700000,9235698.770000,8434911.790000,16529488.030000,37242175.940000,6201736.770000,35279505.870000,102557987.340000,9769627.670000,42460515.980000,,22424.180000,147730.060000,192595.920000,,,,,,,35997.540000,19086.250000,,37382.780000,351721.570000,209383.150000,,,2253.620000
1997-01-16,268921002.730000,65812.010000,22345204.310000,9195296.150000,16032730.360000,8999279.830000,9603349.010000,16351525.250000,18571555.820000,,4083376.990000,32057369.810000,17386923.450000,38903.580000,93647.210000,21527.840000,,96600.270000,68311.110000,205030.970000,10994724.970000,,11374.710000,47050.170000,122097.040000,130963.790000,126535.710000,434179.680000,,,111796.990000,290069.360000,,,9225172.290000,28616.190000,23690.650000,15992.860000,136809.000000,209337.470000,13279.460000,10319.470000,12057.940000,210091.610000,9231186.600000,8476529.530000,16635005.630000,37399713.490000,6252114.750000,35279052.980000,102428807.910000,9781764.270000,42547006.000000,,22378.490000,147951.050000,192615.480000,,,,,,,36091.160000,19194.620000,,37468.200000,352927.420000,209337.470000,,,2248.480000
1997-01-17,270557306.640000,66584.960000,22689240.660000,9247676.490000,15968542.180000,9088340.560000,9697427.540000,16479008.740000,18740490.640000,,4100920.930000,32278451.180000,17452931.660000,39021.210000,94363.400000,21854.580000,,96671.590000,68356.590000,202994.360000,11078389.020000,,10806.260000,46566.900000,122206.490000,131050.530000,126590.390000,434266.000000,,,113960.800000,293593.840000,,,9281343.330000,28897.590000,23921.420000,16015.960000,137151.000000,208341.590000,13362.580000,10298.480000,11993.970000,210458.150000,9279445.930000,8574511.890000,16744950.080000,37595878.380000,6300309.860000,35361288.370000,102713448.900000,9800162.050000,42726385.090000,,22401.490000,148503.510000,192635.040000,,,,,,,36378.150000,19386.560000,,37790.650000,353820.520000,208341.590000,,,2229.120000
1997-01-20,270885159.690000,67894.840000,22550755.250000,9280010.330000,15890239.290000,9151926.490000,9735212.870000,16615725.660000,18826629.970000,,4090653.980000,32100804.410000,17496501.660000,38900.110000,93660.480000,21836.170000,,96696.620000,68374.750000,201976.760000,11102352.790000,,10788.860000,46242.670000,122238.680000,131084.420000,126621.830000,434352.330000,,,115057.130000,292001.460000,,,9292629.030000,28883.090000,23806.370000,16061.120000,137696.000000,207651.270000,13435.330000,10224.610000,11866.030000,209501.930000,9277952.610000,8616204.040000,16791726.630000,37596531.830000,6331927.290000,35477001.930000,102890795.120000,9847475.180000,42887892.020000,,22401.590000,148724.500000,192693.710000,,,,,,,36432.280000,19474.840000,,38084.100000,353472.360000,207651.270000,,,2211.820000
1997-01-21,273066339.250000,68903.210000,22496552.900000,9345865.260000,15880648.400000,9203144.590000,9776065.990000,16806747.160000,19054364.960000,,4102502.270000,32370336.530000,17629412.580000,38874.240000,94084.880000,21767.140000,,97256.660000,69329.030000,202997.260000,11168120.480000,,10330.630000,45680.770000,122621.670000,131295.360000,126676.400000,434439.030000,,,114307.010000,295299.850000,,,9367492.600000,29127.360000,23861.930000,16078.970000,138057.000000,207047.250000,13404.330000,10182.460000,11834.050000,209473.280000,9339497.450000,8689001.620000,16847850.360000,37667300.150000,6360464.550000,35610388.930000,103018993.670000,9909331.210000,42884862.750000,,22447.500000,148945.490000,192713.260000,,,,,,,36678.090000,19626.600000,,38119.770000,355405.780000,207047.250000,,,2209.740000
1997-01-22,275029517.910000,69811.120000,22361493.240000,9328074.740000,15875827.480000,9301585.370000,9783851.930000,16885678.850000,19044769.720000,,4125871.880000,32907568.500000,17672541.680000,39087.850000,93156.500000,21619.880000,,96745.770000,68410.950000,202794.890000,11215959.130000,,9912.990000,45835.980000,122343.570000,131146.380000,126673.040000,434525.920000,,,113960.800000,294765.380000,,,9434878.320000,29240.500000,23922.100000,16051.660000,138187.000000,207504.180000,13435.570000,10182.610000,11887.360000,210459.750000,9378881.170000,8752005.560000,16887605.260000,37762809.020000,6374584.690000,35619992.570000,102956882.470000,9920636.510000,42972452.870000,,22424.710000,148724.500000,192732.820000,,,,,,,36687.590000,19795.240000,,38479.980000,358151.140000,207504.190000,,,2188.860000
1997-01-23,271215419.210000,68808.780000,22265258.960000,9246887.180000,15774165.490000,9233650.580000,9673259.460000,16677924.690000,18907579.360000,,4117605.400000,32420418.960000,17526680.090000,38789.050000,92307.690000,21767.140000,,96493.220000,68019.950000,201369.640000,11126444.490000,,10713.460000,45521.840000,122066.790000,130968.890000,126635.070000,434612.820000,,,114307.010000,288619.650000,,,9304075.290000,28901.070000,23576.500000,16054.810000,138114.000000,206195.700000,13477.190000,10129.880000,11876.700000,209593.840000,9282596.200000,8633119.370000,16837358.590000,37738337.430000,6336886.980000,35601268.260000,103004709.600000,9905630.960000,43034410.060000,,22379.020000,148614.010000,192752.380000,,,,,,,36272.010000,19468.060000,,38524.060000,352274.460000,206195.700000,,,2186.360000
1997-01-24,267728135.060000,67705.830000,21911161.820000,9220038.180000,15543806.340000,9145897.920000,9579394.300000,16439370.810000,18674948.610000,,4084238.090000,32267927.210000,17437231.430000,38427.830000,93501.330000,22885.410000,,96058.610000,67280.610000,199536.740000,11019002.580000,,11212.300000,45496.140000,121791.330000,130850.110000,126643.760000,434699.570000,,,115057.130000,288605.710000,,,9184482.570000,28615.610000,23516.780000,15948.760000,137229.000000,205848.230000,13383.940000,10130.030000,11802.070000,207874.700000,9198203.840000,8548390.340000,16672051.580000,37442111.280000,6264709.790000,35345368.110000,102512401.240000,9810663.220000,42843700.280000,,22333.300000,147619.570000,192771.930000,,,,,,,36027.510000,19255.810000,,38347.550000,347754.360000,205848.230000,,,2196.370000
1997-01-27,266965885.370000,67072.320000,21801527.760000,9181281.090000,15612143.570000,9089160.690000,9512304.330000,16261766.900000,18570302.210000,,4067069.700000,31819287.780000,17265412.430000,38562.650000,93793.100000,22738.150000,,95559.810000,66389.950000,199130.530000,10941431.110000,,11693.740000,45718.920000,121481.090000,130673.890000,126582.970000,434786.860000,,,114307.010000,288651.710000,,,9158371.850000,28407.310000,23401.730000,15806.990000,136274.000000,205279.550000,13404.810000,10045.580000,11663.470000,206174.160000,9152170.150000,8476199.930000,16556062.730000,37255230.300000,6211244.980000,35084247.850000,102023889.540000,9712430.370000,42725064.800000,,22287.590000,146735.620000,192830.600000,,,,,,,35807.600000,19076.500000,,38624.770000,346237.810000,205279.550000,,,2180.500000
1997-01-28,267730143.030000,67142.670000,22023825.480000,9164721.990000,15402885.090000,9105488.720000,9476123.600000,16338139.120000,18508953.890000,,4060141.160000,32076910.370000,17198878.930000,38605.860000,93819.630000,23147.720000,,95925.830000,66967.820000,199335.780000,10947466.580000,,12030.160000,45416.160000,121856.500000,130976.680000,126742.580000,434873.820000,,,115403.340000,289414.940000,,,9184628.360000,28393.390000,23401.950000,15863.700000,136628.000000,203886.580000,13404.940000,9982.280000,11642.150000,205992.930000,9128464.970000,8494507.150000,16545691.550000,37212384.580000,6209972.480000,35180661.270000,102384964.430000,9731387.140000,42828557.180000,,22356.450000,146625.120000,192850.160000,,,,,,,35741.590000,19170.400000,,38793.800000,345697.520000,203886.580000,,,2170.950000
1997-01-29,270347402.490000,67312.570000,22173508.840000,9216011.710000,15652356.820000,9194689.990000,9557584.420000,16450813.930000,18662512.100000,,4043074.060000,32326995.710000,17246114.420000,38425.090000,93129.970000,22632.310000,,96065.140000,67173.570000,199337.200000,11025172.610000,,11734.340000,45435.110000,121965.980000,131034.660000,126774.420000,434960.790000,,,115749.550000,289926.010000,,,9274453.320000,28766.460000,23577.400000,15861.600000,136569.000000,204235.760000,13322.060000,9992.990000,11663.470000,206764.280000,9230867.500000,8577511.640000,16564447.700000,37256736.270000,6216720.690000,35173223.490000,102373974.840000,9728308.870000,42898240.260000,,22356.550000,146514.630000,192869.710000,,,,,,,36013.710000,19445.100000,,38742.180000,349108.580000,204235.760000,,,2173.840000
1997-01-30,273836769.870000,68824.070000,22490510.820000,9336708.540000,15755606.470000,9296718.210000,9671285.540000,16771546.050000,18910656.860000,,4058827.610000,33151218.640000,17311588.060000,38668.600000,92639.260000,22448.230000,,96319.360000,67568.770000,201784.480000,11156635.400000,,11293.500000,45873.210000,122193.310000,131227.300000,126817.630000,435047.780000,,,116845.880000,291844.760000,,,9394197.290000,29196.980000,23692.910000,15959.260000,137353.000000,203882.900000,13374.060000,9993.140000,11652.810000,207868.610000,9326408.040000,8741387.710000,16718820.230000,37574898.380000,6278540.200000,35391094.990000,102955775.620000,9793584.920000,43052532.910000,,22379.550000,147177.590000,192889.270000,,,,,,,36467.170000,19816.230000,,38669.720000,352844.080000,203882.900000,,,2177.910000
1997-01-31,273510577.520000,69598.520000,22499426.700000,9413236.210000,15690952.210000,9351535.640000,9648039.910000,16845280.950000,18959757.030000,,4056377.820000,33466036.820000,17303736.020000,38661.900000,91644.560000,22816.380000,,97316.820000,69144.900000,201785.920000,11192537.000000,,11293.500000,44974.350000,122886.390000,131709.190000,127000.220000,435134.450000,,,117567.150000,288648.250000,,,9383046.320000,29277.630000,23863.750000,16028.560000,137787.000000,203124.000000,13394.930000,10035.580000,11748.760000,209577.240000,9350643.600000,8781498.030000,16750438.160000,37713056.780000,6281466.870000,35516051.080000,103114503.410000,9847820.970000,43201031.150000,,22596.160000,147951.050000,192908.830000,,,,,,,36567.070000,19923.780000,,38763.830000,351652.240000,203124.000000,,,2172.610000
1997-02-03,274329296.800000,69367.280000,22465597.200000,9354840.530000,15599888.650000,9408546.610000,9658618.300000,16760994.380000,19145494.930000,,4051090.040000,33352132.780000,17293291.970000,38673.110000,91326.260000,22452.830000,,98000.190000,70306.350000,201991.190000,11198573.140000,,11357.310000,44753.210000,123387.360000,132033.190000,127136.180000,435220.440000,,,117192.090000,288482.570000,,,9411172.560000,29298.520000,23863.980000,16023.310000,137876.000000,203102.970000,13457.300000,10035.720000,11738.100000,209394.980000,9351754.470000,8785796.500000,16730338.250000,37756943.030000,6262000.780000,35523497.690000,103273617.930000,9836695.080000,43234941.600000,,22665.370000,148282.530000,192973.780000,,,,,,,36563.990000,19982.320000,,38791.240000,352560.540000,203102.970000,,,2171.070000
1997-02-04,276020095.950000,69202.400000,22663214.230000,9445549.070000,15654432.550000,9458378.300000,9645061.740000,16715679.840000,19122451.960000,,4050265.360000,33555461.670000,17287177.560000,39045.020000,91697.610000,22572.480000,,98310.070000,70747.820000,201788.800000,11210592.380000,,11270.300000,45087.030000,123576.660000,132144.070000,127178.700000,435306.270000,,,117567.150000,291121.980000,,,9469216.720000,29409.920000,23808.870000,15966.610000,137360.000000,203261.390000,13478.180000,10067.590000,11770.080000,209847.290000,9376018.060000,8818857.790000,16710995.140000,37800429.110000,6243104.840000,35403784.400000,103086404.390000,9788097.460000,43176157.530000,,22665.470000,147730.060000,192995.430000,,,,,,,36805.770000,20083.450000,,38860.320000,354682.440000,203261.390000,,,2167.200000
1997-02-05,270842948.670000,66992.600000,22465963.320000,9326501.420000,15554188.280000,9399702.580000,9534109.090000,16190747.800000,18889089.760000,,4021494.010000,33095632.000000,17184257.120000,39148.790000,91087.530000,22342.380000,,97979.130000,70174.590000,201586.420000,11067310.990000,,12215.780000,44835.720000,123410.550000,132046.610000,127198.010000,435392.640000,,,117942.210000,284342.120000,,,9291647.810000,28930.660000,23518.570000,15850.050000,136325.000000,202900.740000,13540.560000,10036.010000,11770.080000,208528.210000,9283465.170000,8662668.960000,16531422.980000,37507318.120000,6160943.100000,35119241.970000,102495423.170000,9686568.910000,43006937.170000,,22642.540000,146956.600000,193017.090000,,,,,,,36354.170000,19731.380000,,38900.290000,348148.860000,202900.740000,,,2164.980000
1997-02-06,272642575.710000,66894.980000,22677063.140000,9334861.960000,15446808.820000,9440087.730000,9553143.260000,16171261.080000,18890911.210000,,4017056.000000,33459565.760000,17234889.310000,38803.740000,90928.380000,22434.420000,,97838.790000,69968.830000,201180.200000,11097247.130000,,11693.740000,43962.020000,123327.560000,132026.780000,127217.410000,435479.200000,,,117192.090000,285575.450000,,,9353425.440000,28984.620000,23518.800000,15817.490000,136343.000000,202544.610000,13571.810000,10015.000000,11727.440000,208666.030000,9293961.000000,8703703.300000,16575629.900000,37585540.940000,6180370.010000,35137737.840000,102592081.880000,9687564.980000,43012703.790000,,22619.640000,147177.590000,193038.740000,,,,,,,36321.350000,19787.510000,,38969.470000,349880.360000,202544.610000,,,2161.130000
1997-02-07,276350057.080000,66897.960000,23060224.520000,9386170.360000,15306187.700000,9573159.250000,9657238.400000,16467137.400000,19023080.110000,,4032708.170000,33870998.920000,17360642.440000,38593.870000,90119.360000,22089.280000,,98385.130000,70803.470000,203627.600000,11210792.580000,,10962.880000,42835.240000,123747.800000,132303.540000,127353.570000,435565.780000,,,117567.150000,286798.370000,,,9480655.480000,29315.930000,23864.890000,15865.800000,136794.000000,203127.310000,13623.810000,9930.540000,11652.810000,209393.110000,9394477.780000,8817943.860000,16698153.300000,37790757.190000,6235751.160000,35261036.750000,102924344.750000,9724226.650000,43120635.410000,,22688.850000,148172.030000,193060.390000,,,,,,,36785.090000,20114.430000,,39063.690000,354817.500000,203127.310000,,,2155.900000
1997-02-10,273734759.740000,65693.760000,22875660.360000,9502525.350000,15021437.940000,9587484.800000,9609883.440000,15992825.030000,19023012.170000,,4031483.960000,33704910.050000,17342351.760000,38566.340000,90291.780000,22632.310000,,98529.490000,71020.470000,203017.560000,11145156.070000,,11977.960000,42986.180000,123904.720000,132409.150000,127372.680000,435652.380000,,,118634.630000,284717.620000,,,9390972.980000,29058.890000,23634.540000,15742.940000,135847.000000,203276.480000,13665.440000,10057.590000,11823.390000,210245.030000,9345799.290000,8761194.800000,16614319.230000,37832638.700000,6173636.200000,34999774.460000,102680644.550000,9602236.650000,42928472.360000,,22688.960000,147840.550000,193125.350000,,,,,,,36661.290000,19920.660000,,39003.650000,351831.390000,203276.480000,,,2159.210000
1997-02-11,276897386.270000,65764.090000,23012832.620000,9542402.020000,15251212.290000,9619089.260000,9633873.830000,15957583.700000,19150398.410000,,4044370.310000,33927242.090000,17383044.350000,38729.000000,90026.530000,22710.540000,,98554.620000,71038.990000,203630.510000,11175081.670000,,11583.530000,43238.780000,123895.510000,132388.810000,127368.390000,435738.990000,,,117942.210000,286963.360000,,,9499512.000000,29250.360000,23694.710000,15662.080000,135350.000000,202729.260000,13675.940000,10015.430000,11770.080000,210152.110000,9402961.040000,8809656.830000,16639465.880000,37937255.820000,6176682.170000,34853395.310000,102685518.900000,9520272.610000,42764487.650000,,22689.070000,147840.550000,193147.000000,,,,,,,36888.190000,20071.600000,,39314.780000,354983.730000,202729.260000,,,2141.990000
1997-02-12,280822954.520000,67946.160000,23399366.030000,9708405.730000,15502802.830000,9731598.250000,9793761.720000,16374019.640000,19332258.800000,,4071048.710000,34534418.550000,17602877.780000,38594.080000,89575.600000,22181.320000,,98460.450000,70858.910000,204039.630000,11348359.040000,,11299.300000,42619.240000,124034.960000,132309.520000,127364.340000,435825.790000,,,117942.210000,289416.100000,,,9634226.150000,29748.190000,24040.810000,15837.450000,136371.000000,205025.280000,13831.710000,9973.270000,11748.760000,211967.000000,9535058.560000,8981501.980000,16888012.080000,38310168.590000,6294582.960000,35193606.100000,103304152.520000,9650125.120000,42938920.340000,,22666.120000,147730.060000,193168.650000,,,,,,,37370.230000,20465.200000,,39513.400000,361906.600000,205025.280000,,,2131.170000
1997-02-13,283876431.020000,68419.040000,23546698.470000,9736525.440000,15532202.790000,9940792.860000,9869138.710000,16485304.490000,19496513.960000,,4083654.420000,35297505.860000,17713713.040000,38610.650000,90888.590000,23575.700000,,99931.740000,73562.650000,204652.590000,11467885.210000,,11154.290000,42565.310000,124662.940000,132742.240000,127523.920000,435912.260000,,,117942.210000,296050.540000,,,9739022.460000,30060.920000,24211.670000,16003.360000,137413.000000,206519.400000,13811.080000,9952.260000,11770.080000,213205.980000,9662496.780000,9062247.890000,17053231.090000,38648787.420000,6360933.780000,35502910.890000,104050756.320000,9750460.010000,43100736.110000,,22758.390000,148393.020000,193190.300000,,,,,,,37694.940000,20762.380000,,39557.690000,366988.220000,206519.400000,,,2128.780000
1997-02-14,283223402.400000,67818.390000,23299374.030000,9669308.650000,15515061.890000,9974556.050000,9836535.300000,16376442.610000,19533487.700000,,4076697.620000,35092654.270000,17697707.440000,38738.060000,90822.280000,23667.740000,,100570.960000,74618.460000,203838.710000,11438093.690000,,11125.290000,42658.950000,125055.690000,133074.260000,127659.920000,435998.230000,,,118634.630000,295182.900000,,,9716659.610000,29915.290000,24211.900000,16046.410000,137772.000000,205155.520000,13769.700000,9931.250000,11791.410000,213308.470000,9641560.740000,9014345.380000,17089154.510000,38748933.210000,6371867.510000,35584206.060000,104404698.050000,9761668.970000,43085264.340000,,22804.550000,148172.030000,193211.950000,,,,,,,37588.880000,20632.890000,,39610.290000,364732.960000,205155.520000,,,2125.950000
1997-02-18,285622815.090000,67653.350000,23578883.310000,9782405.020000,15480873.340000,10079253.270000,9899454.000000,16415687.580000,19836187.000000,,4081575.100000,35555751.970000,17773744.380000,38468.410000,91511.940000,24077.310000,,100397.900000,74250.460000,203840.160000,11521777.540000,,11426.910000,42818.270000,125044.970000,133053.020000,127666.800000,436084.400000,,,120827.300000,299411.640000,,,9799017.910000,30153.180000,24327.430000,16093.670000,138111.000000,206795.330000,13821.710000,9941.970000,11748.760000,213545.570000,9708527.520000,9123119.790000,17155454.310000,39064142.480000,6374817.570000,35650893.150000,104885233.450000,9752613.730000,43198948.380000,,22804.660000,148614.010000,193298.560000,,,,,,,37910.160000,20873.010000,,39692.140000,369231.660000,206795.330000,,,2121.560000
1997-02-19,283716019.960000,67690.570000,23335936.600000,9689437.230000,15363163.420000,10061074.610000,9874670.010000,16502632.100000,19901575.580000,,4069315.800000,35299623.570000,17644821.250000,38619.990000,91843.500000,23943.860000,,100176.350000,73854.790000,205676.180000,11491981.180000,,11954.760000,43211.530000,124916.550000,133007.650000,127685.520000,436170.570000,,,120077.170000,298467.590000,,,9733641.470000,30049.900000,24157.020000,16124.120000,138176.000000,205238.090000,13852.970000,9899.800000,11706.120000,213297.390000,9659538.590000,9087177.110000,17131328.980000,39057663.470000,6359484.370000,35679801.010000,105303321.980000,9728611.310000,43238325.990000,,22781.730000,148724.500000,193320.210000,,,,,,,37632.480000,20755.580000,,39882.550000,365311.460000,205238.090000,,,2111.380000
1997-02-20,280282951.510000,66351.180000,23139831.400000,9654520.650000,15230985.350000,9896037.050000,9768975.780000,16190673.420000,19754232.840000,,4050175.480000,34830012.510000,17548593.960000,37946.190000,91511.940000,23768.980000,,99346.920000,72440.410000,206289.170000,11360649.200000,,12418.790000,42639.440000,124269.480000,132644.990000,127610.650000,436256.600000,,,120077.170000,294163.480000,,,9615901.570000,29717.440000,23811.360000,16017.010000,137207.000000,206162.970000,13904.980000,10016.290000,11855.370000,213252.400000,9534983.880000,8972354.990000,16960031.450000,38748832.220000,6285130.290000,35411545.980000,104749341.660000,9632694.090000,42875736.140000,,22712.730000,148172.030000,193341.860000,,,,,,,37278.160000,20419.600000,,39630.470000,362262.050000,206162.970000,,,2124.720000
1997-02-21,280393204.630000,65180.750000,23142062.730000,9697931.510000,15334501.650000,9889074.490000,9747449.130000,15902421.600000,19827252.960000,,4060286.460000,34617425.040000,17585383.330000,37820.210000,93713.530000,24114.130000,,99444.180000,72633.170000,207309.860000,11336820.540000,,11919.950000,42619.380000,124501.440000,132780.380000,127664.930000,436342.460000,,,120452.240000,300489.530000,,,9619724.370000,29680.300000,23866.930000,15950.860000,136751.000000,205255.040000,13905.110000,10037.590000,11844.710000,213399.260000,9535946.550000,8942590.170000,16906033.310000,38695662.620000,6255845.790000,35287555.750000,104720388.740000,9566621.830000,42964414.330000,,22712.840000,147840.550000,193363.520000,,,,,,,37264.210000,20294.940000,,39691.450000,361381.170000,205255.050000,,,2121.450000
1997-02-24,283719211.930000,66391.310000,23343316.030000,9801664.750000,15194902.920000,9964196.140000,9822469.680000,16164754.770000,20069074.630000,,4085851.760000,35095021.870000,17708418.210000,37533.120000,93647.210000,23999.080000,,99154.580000,72073.240000,208330.570000,11426483.500000,,11508.120000,41804.200000,124295.280000,132622.800000,127625.530000,436428.870000,,,119384.750000,303459.130000,,,9733873.230000,29979.690000,23982.460000,15983.410000,136772.000000,205539.780000,13957.120000,10154.080000,11951.330000,214740.490000,9605491.090000,9076177.010000,17000227.740000,38962071.080000,6283993.810000,35336891.960000,105033708.610000,9564024.520000,43014347.890000,,22689.930000,147730.060000,193428.470000,,,,,,,37678.150000,20632.270000,,39384.980000,365512.880000,205539.780000,,,2137.830000
1997-02-25,283938311.830000,66460.680000,23247525.070000,9767323.920000,15290576.540000,10042877.700000,9819487.860000,16226123.110000,19988726.650000,,4067042.250000,35035234.990000,17884553.730000,37568.650000,93660.480000,23870.230000,,99179.330000,72091.920000,206905.130000,11462390.120000,,11589.330000,42337.510000,124247.950000,132572.910000,127609.730000,436515.460000,,,120077.170000,303658.800000,,,9741430.890000,30071.370000,24097.990000,15988.660000,136915.000000,205516.590000,14040.260000,10154.220000,12004.630000,215624.890000,9655179.360000,9085025.830000,17064905.860000,39047061.770000,6316207.030000,35393218.760000,105247701.520000,9574803.610000,43076580.610000,,22690.040000,148061.540000,193450.120000,,,,,,,37772.310000,20700.450000,,39379.170000,365701.530000,205516.590000,,,2138.150000
1997-02-26,281159303.050000,66397.210000,23166075.700000,9717475.680000,15107035.010000,9928353.030000,9801777.720000,16144934.540000,19780772.500000,,4033271.270000,34765338.560000,17785230.590000,37627.930000,94098.140000,24063.510000,,97538.070000,69339.670000,207110.460000,11378834.780000,,12030.160000,42493.000000,122981.310000,131698.630000,127302.260000,436603.460000,,,119730.960000,302174.700000,,,9646128.700000,29820.130000,23927.570000,15840.600000,135858.000000,207369.060000,13967.750000,10122.630000,11919.340000,214105.900000,9558582.200000,9034941.050000,16980825.730000,38826256.910000,6288814.110000,35176467.950000,104864574.110000,9491041.810000,42852108.380000,,22528.890000,147509.070000,193471.770000,,,,,,,37519.250000,20513.920000,,39670.100000,364401.280000,207369.060000,,,2122.350000
1997-02-27,276963238.210000,63917.060000,22980664.360000,9618322.720000,14833543.730000,9827048.370000,9748813.110000,15613708.530000,19840044.180000,,4019140.420000,34038618.820000,17634881.860000,37359.100000,95490.720000,24173.950000,,97329.330000,68970.860000,205481.150000,11247495.320000,,12227.380000,42275.900000,122858.090000,131626.610000,127287.700000,436691.470000,,,118288.420000,302042.840000,,,9502208.770000,29387.290000,23637.240000,15728.240000,134847.000000,207370.680000,13853.730000,10133.360000,11951.330000,212988.880000,9433033.920000,8903308.770000,16796731.970000,38512560.460000,6206557.360000,34870320.130000,104338355.970000,9371285.930000,42705637.690000,,22529.000000,147288.080000,193493.430000,,,,,,,37194.110000,20150.630000,,39647.750000,359479.340000,207370.680000,,,2123.550000
